bioguide_id,chamber,job_type,congress_number,congress_start_date,congress_end_date,region_type,region_code,party_name,job_start_date,job_end_date,party_start_date,party_end_date
M000291,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,KY,Democrat,,,,
M000303,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,AZ,Republican,,,,
M000306,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CA,Republican,,,,
M000342,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,IN,Democrat,,,,
M000350,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,FL,Republican,,,,
M000355,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,KY,Republican,,,,
M000388,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,LA,Republican,,,,
M000398,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,OK,Democrat,,,,
M000399,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,PA,Republican,,,,
M000404,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,WA,Democrat,,,,
M000432,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,OH,Republican,,,,
M000458,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Republican,,,,
M000473,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Democrat,,,,
M000566,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NC,Republican,,,,
M000573,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MD,Democrat,,,,
M000590,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Democrat,,,,
M000678,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,OH,Democrat,,,,
M000684,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,KS,Republican,,,,
M000687,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MD,Democrat,,,,
M000692,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,IL,Republican,,,,
M000702,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MD,Democrat,,,,
M000718,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,OH,Republican,,,,
M000725,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CA,Democrat,,,,
M000736,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,WA,Republican,,,,
M000794,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CA,Democrat,,,,
M000797,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,HI,Democrat,,,,
M000811,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,ME,Democrat,,,,
M000834,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MA,Democrat,,,,
M000843,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Republican,,,,
M000844,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,WV,Democrat,,,,
M000865,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MS,Democrat,,,,
M000881,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,WI,Democrat,,,,
M000926,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CA,Republican,,,,
M000933,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,VA,Democrat,,,,
M000941,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MD,Republican,,,,
M000999,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,WA,Republican,,,,
M001054,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Democrat,,,,
M001057,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Democrat,,,,
M001085,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,AK,Republican,,,,
M001088,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,PA,Democrat,,,,
M001120,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,PA,Democrat,,,,
M001130,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,IN,Republican,,,,
N000002,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Democrat,1992-11-03,,,
N000003,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,IA,Democrat,,,,
N000009,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,KY,Democrat,,,,
N000015,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MA,Democrat,,,,
N000016,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NC,Democrat,,,,
N000094,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,KS,Republican,,,,
N000102,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,OK,Republican,,,,
N000147,Delegate,CongressMemberJob,102,1991-01-03,1993-01-03,DistrictRegion,DC,Democrat,,,,
N000163,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Democrat,,,,
N000171,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,GA,Democrat,,,,
N000172,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,IA,Republican,,,,
O000001,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,OH,Democrat,,,,
O000006,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MN,Democrat,,,,
O000007,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,WI,Democrat,,,,
O000069,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,VA,Democrat,,,,
O000085,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MA,Democrat,,,,
O000107,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,TX,Democrat,,,,
O000108,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,UT,Democrat,,,,
O000156,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,UT,Democrat,,,,
O000159,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Democrat,,,,
O000163,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,OH,Republican,,,,
P000005,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CA,Republican,,,,
P000009,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,OR,Republican,,,,
P000034,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NJ,Democrat,,,,
P000047,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CA,Democrat,,,,
P000066,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MS,Democrat,,,,
P000099,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,AZ,Democrat,,,,
P000112,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,SC,Democrat,,,,
P000148,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Republican,,,,
P000149,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NJ,Democrat,,,,
P000152,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,VA,Democrat,,,,
P000170,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,OH,Democrat,,,,
P000193,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,RI,Democrat,,,,
P000197,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,DistrictRegion,CA,Democrat,1991-01-03,,,
P000215,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MN,Democrat,,,,
P000229,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,KY,Democrat,,,,
P000258,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MN,Democrat,,,,
P000259,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,FL,Democrat,,,,
P000265,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,WI,Republican,,,,
P000326,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,VA,Democrat,,,,
P000328,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,TX,Democrat,,,,
P000444,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,IL,Republican,,,,
P000452,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,IL,Democrat,,,,
P000513,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,SD,Republican,,,,
P000523,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NC,Democrat,,,,
P000556,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,AR,Democrat,,,,
P000574,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MI,Republican,,,,
Q000007,Vice President,OtherJob,102,1991-01-03,1993-01-03,CountryRegion,US,Republican,,,,
Q000013,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,TN,Republican,,,,
R000011,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,WV,Democrat,,,,
R000033,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MN,Republican,,,,
R000053,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Democrat,,,,
R000072,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,SC,Republican,,,,
R000080,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,GA,Democrat,,,,
R000122,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,RI,Democrat,,,,
R000141,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,OH,Republican,,,,
R000146,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NV,Democrat,,,,
R000189,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,AZ,Republican,,,,
R000229,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NM,Democrat,,,,
R000243,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,PA,Republican,,,,
R000249,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MI,Democrat,,,,
R000252,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CA,Republican,,,,
R000262,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NJ,Republican,,,,
R000277,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,PA,Republican,,,,
R000295,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,VA,Democrat,,,,
R000307,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,KS,Republican,,,,
R000361,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,WV,Democrat,,,,
R000383,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NJ,Democrat,,,,
R000385,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,IN,Democrat,,,,
R000395,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,KY,Republican,,,,
R000409,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CA,Republican,,,,
R000435,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,FL,Republican,,,,
R000436,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NC,Democrat,,,,
R000458,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,IL,Democrat,,,,
R000459,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,WI,Republican,,,,
R000460,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,DE,Republican,,,,
R000465,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NJ,Republican,,,,
R000481,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,GA,Democrat,,,,
R000485,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CA,Democrat,,,,
R000497,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NH,Republican,,1993-01-03,,
R000543,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,IL,Democrat,,,,
S000005,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MN,Democrat,,,,
S000033,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,DistrictRegion,VT,Independent,,,,
S000055,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NC,Democrat,,1993-01-03,,
S000056,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,IL,Democrat,,,,
S000059,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,PA,Republican,,,,
S000064,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MD,Democrat,,,,
S000066,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,TX,Democrat,,,,
S000068,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,TN,Democrat,,,,
S000081,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,IL,Democrat,,,,
S000094,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,OH,Democrat,,,,
S000097,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NJ,Republican,,,,
S000109,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CO,Republican,,,,
S000124,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Democrat,,,,
S000125,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NM,Republican,,,,
S000142,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CO,Democrat,,,,
S000146,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,PA,Republican,,,,
S000148,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Democrat,,,,
S000244,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,WI,Republican,,,,
S000248,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Democrat,,,,
S000269,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CA,Republican,1991-01-07,1992-11-03,,
S000294,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,IN,Democrat,,,,
S000303,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,FL,Republican,,,,
S000320,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,AL,Democrat,,,,
S000394,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,PA,Republican,,,,
S000407,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MN,Democrat,,,,
S000423,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,IL,Democrat,,,,
S000429,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,WY,Republican,,,,
S000453,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,VA,Democrat,,,,
S000462,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CO,Democrat,,,,
S000463,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NM,Republican,,,,
S000465,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MO,Democrat,,,,
S000477,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,KS,Democrat,,,,
S000479,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,VA,Republican,,1991-11-05,,
S000480,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Democrat,,,,
S000522,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NJ,Republican,,,,
S000583,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,TX,Republican,,,,
S000586,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,FL,Democrat,,,,
S000596,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,IA,Democrat,,,,
S000606,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NH,Republican,,,,
S000607,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,OR,Republican,,,,
S000663,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,ME,Republican,,,,
S000673,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Democrat,,,,
S000675,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Republican,,,,
S000709,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,PA,Republican,,,,
S000718,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,SC,Republican,,,,
S000749,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,SC,Democrat,,,,
S000779,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,WV,Democrat,,,,
S000785,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,ID,Democrat,,,,
S000810,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CA,Democrat,,,,
S000822,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,FL,Republican,,,,
S000851,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,TX,Democrat,,,,
S000888,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,AK,Republican,,,,
S000948,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,OH,Democrat,,,,
S001040,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MA,Democrat,,,,
S001044,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,AZ,Republican,,,,
S001075,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,TN,Republican,,,,
S001113,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NH,Democrat,,,,
S001115,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,WA,Democrat,,,,
S001138,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,ID,Republican,,1993-01-03,,
S001139,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,OK,Democrat,,,,
S001144,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CT,Republican,,,,
T000034,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,SC,Democrat,,,,
T000038,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,TN,Democrat,,,,
T000058,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,LA,Democrat,,,,
T000067,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NC,Republican,,,,
T000074,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MS,Democrat,,,,
T000162,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,DistrictRegion,WY,Republican,,,,
T000184,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,GA,Democrat,,,,
T000188,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CA,Republican,,,,
T000243,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,AR,Democrat,,,,
T000254,Senator,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,SC,Republican,,,,
T000316,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,CA,Democrat,,,,
T000317,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NJ,Democrat,,,,
T000326,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,NY,Democrat,,,,
T000350,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,OH,Democrat,,,,
T000356,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MI,Democrat,,,,
U000001,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,AZ,Democrat,,1991-05-04,,
U000017,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,WA,Democrat,,,,
U000031,Representative,CongressMemberJob,102,1991-01-03,1993-01-03,StateRegion,MI,Republican,,,,
