bioguide_id,chamber,congress_number,region_type,region_code,party,start_date,end_date
S000852,Senator,89,State,MS,Democrat,1965-01-03,1967-01-02
S000860,Representative,89,State,GA,Democrat,1965-01-03,1967-01-02
S000997,Representative,89,State,NY,Democrat,1965-01-03,1967-01-02
S001037,Representative,89,State,KY,Democrat,1965-01-03,1967-01-02
S001057,Representative,89,State,MO,Democrat,1965-01-03,1967-01-02
S001103,Representative,89,State,OH,Democrat,1965-01-03,1967-01-02
S001136,Senator,89,State,MO,Democrat,1965-01-03,1967-01-02
T000022,Representative,89,State,CA,Republican,1965-01-03,1967-01-02
T000035,Senator,89,State,GA,Democrat,1965-01-03,1967-01-02
T000099,Representative,89,State,NC,Democrat,1965-01-03,1967-01-02
T000109,Representative,89,State,CA,Republican,1965-01-03,1967-01-02
T000110,Representative,89,State,TX,Democrat,1965-01-03,1967-01-02
T000128,Representative,89,State,NY,Democrat,1965-01-03,1967-01-02
T000156,Representative,89,State,TX,Democrat,1965-01-03,1967-01-02
T000178,Representative,89,State,TX,Democrat,1965-01-03,1967-01-02
T000198,Representative,89,State,TX,Democrat,1965-01-03,1966-12-30
T000200,Representative,89,State,NJ,Democrat,1965-01-03,1967-01-02
T000218,Representative,89,State,LA,Democrat,1965-01-03,1967-01-02
T000233,Representative,89,State,WI,Republican,1965-01-03,1967-01-02
T000254,Senator,89,State,SC,Republican,1965-01-03,1967-01-02
T000294,Representative,89,State,MI,Democrat,1965-01-03,1967-01-02
T000297,Representative,89,State,PA,Democrat,1965-01-03,1967-01-02
T000322,Senator,89,State,TX,Republican,1965-01-03,1967-01-02
T000373,Representative,89,State,AR,Democrat,1965-01-03,1967-01-02
T000395,Representative,89,State,VA,Democrat,1965-01-03,1967-01-02
T000410,Representative,89,State,CA,Democrat,1965-01-03,1967-01-02
T000411,Representative,89,State,ME,Republican,1965-01-03,1967-01-02
T000436,Representative,89,State,GA,Democrat,1965-01-03,1967-01-02
T000445,Senator,89,State,MD,Democrat,1965-01-03,1967-01-02
U000001,Representative,89,State,AZ,Democrat,1965-01-03,1967-01-02
U000004,Representative,89,State,OR,Democrat,1965-01-03,1967-01-02
U000034,Representative,89,State,CA,Republican,1965-01-03,1967-01-02
V000024,Representative,89,State,CA,Democrat,1965-01-03,1967-01-02
V000027,Representative,89,State,MI,Republican,1965-01-03,1967-01-02
V000047,Representative,89,State,OH,Democrat,1965-01-03,1967-01-02
V000098,Representative,89,State,PA,Democrat,1965-01-03,1967-01-02
V000109,Representative,89,State,MI,Democrat,1965-01-03,1967-01-02
W000018,Representative,89,State,LA,Democrat,1965-01-03,1967-01-02
W000035,Representative,89,State,CA,Democrat,1965-01-03,1967-01-02
W000049,Representative,89,State,NM,Democrat,1965-01-03,1967-01-02
W000065,Representative,89,State,MS,Republican,1965-01-03,1967-01-02
W000192,Representative,89,State,PA,Republican,1965-01-03,1967-01-02
W000197,Representative,89,State,SC,Democrat,1965-01-03,1965-02-01
W000197,Representative,89,State,SC,Republican,1965-06-15,1967-01-03
W000212,Representative,89,State,KY,Democrat,1965-01-03,1967-01-02
W000290,Representative,89,State,GA,Democrat,1965-01-03,1967-01-02
W000320,Representative,89,State,PA,Republican,1965-01-03,1967-01-02
W000362,Representative,89,State,ID,Democrat,1965-01-03,1967-01-02
W000390,Representative,89,State,TX,Democrat,1965-01-03,1967-01-02
W000410,Representative,89,State,NC,Democrat,1965-01-03,1967-01-02
W000428,Representative,89,State,MS,Democrat,1965-01-03,1967-01-02
W000445,Representative,89,State,NJ,Republican,1965-01-03,1967-01-02
W000502,Senator,89,State,NJ,Democrat,1965-01-03,1967-01-02
W000517,Representative,89,State,MS,Democrat,1965-01-03,1967-01-02
W000518,Senator,89,State,DE,Republican,1965-01-03,1967-01-02
W000559,Representative,89,State,LA,Democrat,1965-01-03,1967-01-02
W000571,Representative,89,State,CA,Democrat,1965-01-03,1967-01-02
W000610,Representative,89,State,CA,Republican,1965-01-03,1967-01-02
W000680,Representative,89,State,NY,Democrat,1965-01-03,1967-01-02
W000763,Representative,89,State,TX,Democrat,1965-01-03,1967-01-02
W000778,Representative,89,State,OR,Republican,1965-01-03,1967-01-02
W000780,Representative,89,State,NY,Republican,1965-01-03,1967-01-02
Y000006,Senator,89,State,TX,Democrat,1965-01-03,1967-01-02
Y000013,Representative,89,State,IL,Democrat,1965-01-03,1967-01-02
Y000043,Representative,89,State,TX,Democrat,1965-01-03,1967-01-02
Y000047,Senator,89,State,ND,Republican,1965-01-03,1967-01-02
Y000053,Senator,89,State,OH,Democrat,1965-01-03,1967-01-02
Y000060,Representative,89,State,CA,Republican,1965-01-03,1967-01-02
Z000001,Representative,89,State,WI,Democrat,1965-01-03,1967-01-02
A000002,Representative,90,State,VA,Democrat,1967-01-03,1969-01-02
A000016,Representative,90,State,MS,Democrat,1967-01-03,1969-01-02
A000024,Representative,90,State,IN,Republican,1967-01-03,1969-01-02
A000031,Representative,90,State,WA,Democrat,1967-01-03,1969-01-02
A000052,Representative,90,State,NY,Democrat,1967-01-03,1969-01-02
A000062,Senator,90,State,VT,Republican,1967-01-03,1969-01-02
A000073,Representative,90,State,OK,Democrat,1967-01-03,1969-01-02
A000161,Senator,90,State,CO,Republican,1967-01-03,1969-01-02
A000186,Senator,90,State,NM,Democrat,1967-01-03,1969-01-02
A000195,Representative,90,State,IL,Republican,1967-01-03,1969-01-02
A000203,Representative,90,State,TN,Democrat,1967-01-03,1969-01-02
A000206,Representative,90,State,AL,Democrat,1967-01-03,1969-01-02
A000208,Representative,90,State,ND,Republican,1967-01-03,1969-01-02
A000212,Representative,90,State,IL,Democrat,1967-01-03,1969-01-02
A000216,Representative,90,State,IL,Republican,1967-01-03,1969-01-02
A000221,Representative,90,State,OH,Republican,1967-01-03,1969-01-02
A000222,Representative,90,State,OH,Democrat,1967-01-03,1969-01-02
A000223,Representative,90,State,SC,Democrat,1967-01-03,1969-01-02
A000225,Representative,90,State,CO,Democrat,1967-01-03,1969-01-02
A000229,Representative,90,State,OH,Republican,1967-01-03,1969-01-02
B000063,Senator,90,State,TN,Republican,1967-01-03,1969-01-02
B000141,Representative,90,State,NV,Democrat,1967-01-03,1969-01-02
B000178,Representative,90,State,PA,Democrat,1967-01-03,1969-01-02
B000201,Senator,90,State,AK,Democrat,1967-01-03,1968-12-11
B000239,Representative,90,State,MA,Republican,1967-01-03,1969-01-02
B000241,Representative,90,State,MT,Republican,1967-01-03,1969-01-02
B000254,Senator,90,State,IN,Democrat,1967-01-03,1969-01-02
B000323,Representative,90,State,OK,Republican,1967-01-03,1969-01-02
B000330,Representative,90,State,CA,Republican,1967-01-03,1969-01-02
B000371,Representative,90,State,FL,Democrat,1967-01-03,1969-01-02
B000384,Senator,90,State,UT,Republican,1967-01-03,1969-01-02
B000416,Representative,90,State,SD,Republican,1967-01-03,1969-01-02
B000426,Representative,90,State,OH,Republican,1967-01-03,1969-01-02
B000431,Representative,90,State,AL,Democrat,1967-01-03,1969-01-02
B000436,Senator,90,State,NV,Democrat,1967-01-03,1969-01-02
B000451,Representative,90,State,PA,Republican,1967-01-03,1969-01-02
B000472,Representative,90,State,NY,Democrat,1967-01-03,1969-01-02
B000506,Representative,90,State,GA,Republican,1967-01-03,1969-01-02
B000548,Representative,90,State,TN,Democrat,1967-01-03,1969-01-02
B000550,Representative,90,State,MN,Democrat,1967-01-03,1969-01-02
B000593,Senator,90,State,DE,Republican,1967-01-03,1969-01-02
B000594,Representative,90,State,LA,Democrat,1967-01-03,1969-01-02
B000600,Representative,90,State,MA,Democrat,1967-01-03,1969-01-02
B000605,Representative,90,State,MO,Democrat,1967-01-03,1969-01-02
B000607,Representative,90,State,OH,Republican,1967-01-03,1969-01-02
B000676,Representative,90,State,OH,Republican,1967-01-03,1969-01-02
B000736,Representative,90,State,IN,Democrat,1967-01-03,1969-01-02
B000771,Representative,90,State,NY,Democrat,1967-01-03,1969-01-02
B000778,Representative,90,State,IN,Republican,1967-01-03,1969-01-02
B000813,Senator,90,State,MD,Democrat,1967-01-03,1969-01-03
B000839,Representative,90,State,GA,Democrat,1967-01-03,1969-01-02
B000851,Representative,90,State,TN,Republican,1967-01-03,1969-01-02
B000871,Senator,90,State,MA,Republican,1967-01-03,1969-01-02
B000880,Representative,90,State,TX,Democrat,1967-01-03,1969-01-02
B000890,Representative,90,State,MI,Republican,1967-01-03,1969-01-02
B000893,Representative,90,State,CO,Republican,1967-01-03,1969-01-02
B000910,Representative,90,State,OH,Republican,1967-01-03,1969-01-02
B000917,Representative,90,State,MI,Republican,1967-01-03,1969-01-02
B000918,Representative,90,State,CA,Democrat,1967-01-03,1969-01-02
B000966,Representative,90,State,NC,Republican,1967-01-03,1969-01-02
B000967,Representative,90,State,VA,Republican,1967-01-03,1969-01-02
B001008,Representative,90,State,AL,Republican,1967-01-03,1969-01-02
B001077,Senator,90,State,ND,Democrat,1967-01-03,1969-01-02
B001091,Representative,90,State,FL,Republican,1967-01-03,1969-01-02
B001092,Representative,90,State,MA,Democrat,1967-01-03,1969-01-02
B001111,Representative,90,State,TX,Democrat,1967-01-03,1969-01-02
B001155,Representative,90,State,UT,Republican,1967-01-03,1969-01-02
B001156,Representative,90,State,CA,Democrat,1967-01-03,1969-01-02
B001166,Representative,90,State,TX,Republican,1967-01-03,1969-01-02
B001201,Representative,90,State,NY,Republican,1967-01-03,1969-01-02
B001209,Senator,90,State,VA,Democrat,1967-01-03,1969-01-02
B001210,Senator,90,State,WV,Democrat,1967-01-03,1969-01-02
B001212,Representative,90,State,PA,Democrat,1967-01-03,1969-01-02
B001216,Representative,90,State,WI,Republican,1967-01-03,1969-01-02
C000002,Representative,90,State,TX,Democrat,1967-01-03,1969-01-02
C000019,Representative,90,State,NJ,Republican,1967-01-03,1969-01-02
C000120,Senator,90,State,NV,Democrat,1967-01-03,1969-01-02
C000143,Representative,90,State,NY,Democrat,1967-01-03,1969-01-02
C000154,Senator,90,State,KS,Republican,1967-01-03,1969-01-03
C000201,Representative,90,State,KY,Republican,1967-01-03,1969-01-02
C000220,Senator,90,State,NJ,Republican,1967-01-03,1969-01-02
C000228,Representative,90,State,TX,Democrat,1967-01-03,1969-01-02
C000263,Representative,90,State,MI,Republican,1967-01-03,1969-01-02
C000264,Representative,90,State,NY,Democrat,1967-01-03,1969-01-02
C000275,Representative,90,State,MI,Republican,1967-01-03,1969-01-02
C000388,Senator,90,State,ID,Democrat,1967-01-03,1969-01-02
C000409,Representative,90,State,OH,Republican,1967-01-03,1969-01-02
C000431,Representative,90,State,PA,Democrat,1967-01-03,1969-01-02
C000444,Senator,90,State,PA,Democrat,1967-01-03,1969-01-03
C000475,Representative,90,State,CA,Republican,1967-01-03,1969-01-02
C000476,Representative,90,State,CA,Republican,1967-01-03,1969-01-02
C000512,Representative,90,State,NH,Republican,1967-01-03,1969-01-02
C000596,Representative,90,State,CA,Democrat,1967-01-03,1969-01-02
C000629,Representative,90,State,IL,Republican,1967-01-03,1969-01-02
C000638,Representative,90,State,TX,Republican,1967-01-03,1969-01-02
C000645,Representative,90,State,MS,Democrat,1967-01-03,1969-01-02
C000666,Representative,90,State,NY,Republican,1967-01-03,1969-01-02
C000709,Representative,90,State,MA,Republican,1967-01-03,1969-01-02
C000714,Representative,90,State,MI,Democrat,1967-01-03,1969-01-02
C000721,Senator,90,State,KY,Republican,1968-12-17,1969-01-02
C000758,Senator,90,State,KY,Republican,1967-01-03,1969-01-02
C000772,Representative,90,State,PA,Republican,1967-01-03,1969-01-02
C000780,Representative,90,State,CA,Democrat,1967-01-03,1969-01-02
C000802,Senator,90,State,NH,Republican,1967-01-03,1969-01-02
C000823,Representative,90,State,KY,Republican,1967-01-03,1969-01-02
C000869,Representative,90,State,FL,Republican,1967-01-03,1969-01-02
C000979,Representative,90,State,IA,Democrat,1967-01-03,1969-01-02
C000991,Representative,90,State,NE,Republican,1967-01-03,1969-01-02
C001006,Senator,90,State,NE,Republican,1967-01-03,1969-01-02
C001014,Representative,90,State,MO,Republican,1967-01-03,1969-01-02
D000001,Representative,90,State,CT,Democrat,1967-01-03,1969-01-02
D000041,Representative,90,State,NJ,Democrat,1967-01-03,1969-01-02
D000102,Representative,90,State,WI,Republican,1967-01-03,1969-01-02
D000122,Representative,90,State,GA,Democrat,1967-01-03,1969-01-02
D000158,Representative,90,State,IL,Democrat,1967-01-03,1969-01-02
D000203,Representative,90,State,TX,Democrat,1967-01-03,1969-01-02
D000211,Representative,90,State,NY,Democrat,1967-01-03,1969-01-02
D000220,Representative,90,State,OR,Republican,1967-01-03,1969-01-02
D000239,Representative,90,State,NE,Republican,1967-01-03,1969-01-02
D000255,Representative,90,State,PA,Democrat,1967-01-03,1969-01-02
D000269,Representative,90,State,IL,Republican,1967-01-03,1969-01-02
D000279,Representative,90,State,OH,Republican,1967-01-03,1969-01-02
D000326,Representative,90,State,AL,Republican,1967-01-03,1969-01-02
D000344,Representative,90,State,MI,Democrat,1967-01-03,1969-01-02
D000355,Representative,90,State,MI,Democrat,1967-01-03,1969-01-02
D000360,Senator,90,State,IL,Republican,1967-01-03,1969-01-02
D000390,Senator,90,State,CT,Democrat,1967-01-03,1969-01-02
D000401,Representative,90,State,KS,Republican,1967-01-03,1969-01-02
D000409,Senator,90,State,CO,Republican,1967-01-03,1969-01-02
D000419,Representative,90,State,MA,Democrat,1967-01-03,1969-01-02
D000434,Representative,90,State,SC,Democrat,1967-01-03,1969-01-02
D000462,Representative,90,State,NY,Democrat,1967-01-03,1969-01-02
D000467,Representative,90,State,TX,Democrat,1967-01-03,1969-01-02
D000474,Representative,90,State,VA,Democrat,1967-01-03,1969-01-02
D000523,Representative,90,State,NY,Democrat,1967-01-03,1969-01-02
D000534,Representative,90,State,TN,Republican,1967-01-03,1969-01-02
D000587,Representative,90,State,NJ,Republican,1967-01-03,1969-01-02
E000004,Senator,90,State,MO,Democrat,1968-12-28,1969-01-02
E000018,Senator,90,State,MS,Democrat,1967-01-03,1969-01-02
E000035,Representative,90,State,TX,Democrat,1967-01-03,1969-01-02
E000054,Representative,90,State,OK,Democrat,1967-01-03,1969-01-02
E000064,Representative,90,State,CA,Democrat,1967-01-03,1969-01-02
E000067,Representative,90,State,LA,Democrat,1967-01-03,1969-01-02
E000084,Representative,90,State,AL,Republican,1967-01-03,1969-01-02
E000096,Representative,90,State,PA,Democrat,1967-01-03,1969-01-02
E000112,Senator,90,State,LA,Democrat,1967-01-03,1969-01-02
E000204,Representative,90,State,IL,Republican,1967-01-03,1969-01-02
E000211,Senator,90,State,NC,Democrat,1967-01-03,1969-01-02
E000213,Representative,90,State,MI,Republican,1967-01-03,1969-01-02
E000214,Representative,90,State,PA,Republican,1967-01-03,1969-01-02
E000240,Representative,90,State,CO,Democrat,1967-01-03,1969-01-02
E000266,Representative,90,State,TN,Democrat,1967-01-03,1969-01-02
E000273,Representative,90,State,TN,Democrat,1967-01-03,1969-01-02
F000012,Representative,90,State,MD,Democrat,1967-01-03,1969-01-02
F000013,Senator,90,State,AZ,Republican,1967-01-03,1969-01-02
F000015,Representative,90,State,NY,Democrat,1967-01-03,1969-01-02
F000041,Representative,90,State,FL,Democrat,1967-01-03,1969-01-02
F000060,Representative,90,State,OH,Democrat,1967-01-03,1969-01-02
F000123,Representative,90,State,IL,Republican,1967-01-03,1969-01-02
F000137,Representative,90,State,NY,Republican,1967-01-03,1968-12-31
F000152,Representative,90,State,TX,Democrat,1967-01-03,1969-01-02
F000209,Representative,90,State,PA,Democrat,1967-01-03,1969-01-02
F000229,Representative,90,State,GA,Democrat,1967-01-03,1969-01-02
F000233,Representative,90,State,RI,Democrat,1967-01-03,1969-01-02
F000239,Representative,90,State,WA,Democrat,1967-01-03,1969-01-02
F000245,Senator,90,State,HI,Republican,1967-01-03,1969-01-02
F000260,Representative,90,State,MI,Republican,1967-01-03,1969-01-02
F000270,Representative,90,State,MI,Democrat,1967-01-03,1969-01-02
F000319,Representative,90,State,NC,Democrat,1967-01-03,1969-01-02
F000350,Representative,90,State,MN,Democrat,1967-01-03,1969-01-02
F000371,Representative,90,State,NJ,Republican,1967-01-03,1969-01-02
F000384,Representative,90,State,MD,Democrat,1967-01-03,1969-01-02
F000401,Senator,90,State,AR,Democrat,1967-01-03,1969-01-02
F000422,Representative,90,State,PA,Republican,1967-01-03,1969-01-02
F000424,Representative,90,State,TN,Democrat,1967-01-03,1969-01-02
F000430,Representative,90,State,FL,Democrat,1967-01-03,1969-01-02
G000015,Representative,90,State,NC,Democrat,1967-01-03,1969-01-02
G000016,Representative,90,State,NJ,Democrat,1967-01-03,1969-01-02
G000055,Representative,90,State,NC,Republican,1967-01-03,1969-01-02
G000071,Representative,90,State,MD,Democrat,1967-01-03,1969-01-02
G000098,Representative,90,State,AR,Democrat,1967-01-03,1969-01-02
G000105,Representative,90,State,PA,Democrat,1967-01-03,1969-01-02
G000144,Representative,90,State,SC,Democrat,1967-01-03,1969-01-02
G000151,Representative,90,State,CT,Democrat,1967-01-03,1969-01-02
G000153,Representative,90,State,FL,Democrat,1967-01-03,1969-01-02
G000175,Representative,90,State,NY,Democrat,1967-01-03,1969-01-02
G000272,Representative,90,State,TX,Democrat,1967-01-03,1969-01-02
G000282,Senator,90,State,NY,Republican,1968-09-10,1969-01-02
G000282,Representative,90,State,NY,Republican,1967-01-10,1968-09-09
G000290,Representative,90,State,PA,Republican,1967-01-03,1969-01-02
G000320,Senator,90,State,TN,Democrat,1967-01-03,1969-01-02
G000400,Representative,90,State,IL,Democrat,1967-01-03,1969-01-02
G000407,Representative,90,State,OR,Democrat,1967-01-03,1969-01-02
G000420,Representative,90,State,PA,Democrat,1967-01-03,1969-01-02
G000458,Representative,90,State,MS,Democrat,1967-01-03,1969-01-02
G000465,Senator,90,State,MI,Republican,1967-01-03,1969-01-02
G000471,Representative,90,State,MI,Democrat,1967-01-03,1969-01-02
G000495,Representative,90,State,IA,Republican,1967-01-03,1969-01-02
G000504,Representative,90,State,NY,Republican,1967-01-03,1969-01-02
G000508,Senator,90,State,AK,Democrat,1967-01-03,1969-01-03
G000512,Representative,90,State,CA,Republican,1967-01-03,1969-01-02
G000513,Representative,90,State,MD,Republican,1967-01-03,1969-01-02
G000531,Representative,90,State,FL,Republican,1967-01-03,1969-01-02
H000010,Representative,90,State,GA,Democrat,1967-01-03,1969-01-02
H000041,Representative,90,State,FL,Democrat,1967-01-03,1969-01-02
H000049,Representative,90,State,MO,Republican,1967-01-03,1969-01-02
